brand_id,brand_name,category,retailer_id,retailer_name,channel,region,product_acv,category_avg_acv,acv_gap_vs_category
8,Meadow Crisps,Salty Snacks,68,PrimeGrocer (Tier 2/3),Grocery,India - Tier 2/3,44.6,63.0406666666666667,18.4
73,Blue Milk Co,Dairy,186,SunriseMart (Indonesia),Grocery,SEA - Indonesia,44.9,63.3287500000000000,18.4
74,Sunrise Milk Co,Dairy,69,DailyBasket (Tier 2/3),Grocery,India - Tier 2/3,44.2,62.6312000000000000,18.4
105,Silver Baby Essentials,Baby Care,82,ValueTrade GT #2 (Tier 2/3),General Trade,India - Tier 2/3,43.5,61.9433333333333333,18.4
85,Heritage Treats,Confectionery,71,UrbanPantry (Tier 2/3),Grocery,India - Tier 2/3,44.0,62.4378000000000000,18.4
29,Golden Essentials,Personal Care,49,SwiftBasket (Metro),Quick Commerce,India - Metro,44.3,62.6680000000000000,18.4
47,Sunrise Refresh,Beverages,113,MetroBazaar (Saudi),Grocery,Gulf - Saudi,44.1,62.5236666666666667,18.4
29,Golden Essentials,Personal Care,52,NimbleMart (Metro),Quick Commerce,India - Metro,44.3,62.6680000000000000,18.4
66,Golden Household,Home Care,187,QuickDash (Indonesia),Quick Commerce,SEA - Indonesia,45.3,63.7145833333333333,18.4
71,Golden Farms,Dairy,12,MetroBazaar #2,Grocery,North America,42.3,60.7394736842105263,18.4
10,Silver Chips,Salty Snacks,124,MarketLink GT (Saudi),General Trade,Gulf - Saudi,43.9,62.3475000000000000,18.4
43,Coastal Table,Packaged Foods,47,ZipCart (Metro),Quick Commerce,India - Metro,43.9,62.2600000000000000,18.4
13,Urban Bubbles,Sparkling Water,169,ZipCart (Philippines),Quick Commerce,SEA - Philippines,46.3,64.6703947368421053,18.4
39,Blue Kitchen,Packaged Foods,146,DailyBasket (Malaysia),Grocery,SEA - Malaysia,44.1,62.4881250000000000,18.4
22,Crunch Fizz,Sparkling Water,120,Neighborhood Wholesale (Saudi),General Trade,Gulf - Saudi,44.7,63.0650000000000000,18.4
44,Spring Pantry,Packaged Foods,81,Local Trade Collective #2 (Tier 2/3),General Trade,India - Tier 2/3,43.6,61.8906000000000000,18.3
75,Vivid Dairy,Dairy,70,SunriseMart (Tier 2/3),Grocery,India - Tier 2/3,44.3,62.6312000000000000,18.3
80,Nomad Candy Co,Confectionery,66,MetroBazaar (Tier 2/3),Grocery,India - Tier 2/3,44.1,62.4378000000000000,18.3
72,Nomad Milk Co,Dairy,65,FreshMart (Tier 2/3),Grocery,India - Tier 2/3,44.3,62.6312000000000000,18.3
64,Blue Shine,Home Care,13,GreenAisle #2,Grocery,North America,43.2,61.5100694444444444,18.3
81,Prime Candy Co,Confectionery,134,DashKart (Qatar),Quick Commerce,Gulf - Qatar,42.6,60.9133333333333333,18.3
71,Golden Farms,Dairy,20,PureRoots Market,Natural,North America,42.4,60.7394736842105263,18.3
16,Sunrise Water Co,Sparkling Water,163,MetroBazaar (Philippines),Grocery,SEA - Philippines,46.4,64.6703947368421053,18.3
43,Coastal Table,Packaged Foods,89,Local Trade Collective #3 (Tier 2/3),General Trade,India - Tier 2/3,43.6,61.8906000000000000,18.3
67,Golden Milk Co,Dairy,184,PrimeGrocer (Indonesia),Grocery,SEA - Indonesia,45.0,63.3287500000000000,18.3
46,Fresh Refresh,Beverages,15,BulkBasket Club,Club,North America,44.6,62.8907142857142857,18.3
105,Silver Baby Essentials,Baby Care,83,Neighborhood Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,43.6,61.9433333333333333,18.3
96,Meadow Breakfast Co,Breakfast & Cereal,74,ValueTrade GT (Tier 2/3),General Trade,India - Tier 2/3,45.4,63.6752500000000000,18.3
78,Prime Confections,Confectionery,193,Local Trade Collective (Indonesia),General Trade,SEA - Indonesia,43.6,61.8512500000000000,18.3
10,Silver Chips,Salty Snacks,119,ValueTrade GT (Saudi),General Trade,Gulf - Saudi,44.0,62.3475000000000000,18.3
83,Fresh Treats,Confectionery,88,Sundry Traders Network #2 (Tier 2/3),General Trade,India - Tier 2/3,44.1,62.4378000000000000,18.3
27,Golden Glow,Personal Care,183,GreenAisle (Indonesia),Grocery,SEA - Indonesia,42.1,60.4337500000000000,18.3
75,Vivid Dairy,Dairy,69,DailyBasket (Tier 2/3),Grocery,India - Tier 2/3,44.3,62.6312000000000000,18.3
4,Blue Bites,Salty Snacks,156,Neighborhood Wholesale (Malaysia),General Trade,SEA - Malaysia,42.1,60.3325000000000000,18.2
12,True Water Co,Sparkling Water,42,QuickStop (Metro),C-Store,India - Metro,43.8,61.9855603448275862,18.2
26,Prime Care,Personal Care,76,Corner Store Network (Tier 2/3),General Trade,India - Tier 2/3,44.6,62.8356666666666667,18.2
77,Urban Creamery,Dairy,136,HopMart (Qatar),Quick Commerce,Gulf - Qatar,48.0,66.1566666666666667,18.2
65,Urban Clean,Home Care,8,ValueGrocer,Grocery,North America,43.3,61.5100694444444444,18.2
108,Crunch Baby Co,Baby Care,114,GreenAisle (Saudi),Grocery,Gulf - Saudi,46.4,64.5725000000000000,18.2
82,Meadow Treats,Confectionery,12,MetroBazaar #2,Grocery,North America,43.7,61.9236111111111111,18.2
87,Pure Sweets,Confectionery,30,CornerFuel Mart #2,C-Store,North America,43.7,61.9236111111111111,18.2
47,Sunrise Refresh,Beverages,117,SunriseMart (Saudi),Grocery,Gulf - Saudi,44.3,62.5236666666666667,18.2
38,Urban Pantry,Packaged Foods,162,FreshMart (Philippines),Grocery,SEA - Philippines,43.5,61.6500000000000000,18.2
53,Cloud Sip,Beverages,112,FreshMart (Saudi),Grocery,Gulf - Saudi,44.3,62.5236666666666667,18.2
36,Cloud Table,Packaged Foods,69,DailyBasket (Tier 2/3),Grocery,India - Tier 2/3,43.7,61.8906000000000000,18.2
102,Coastal Little Ones,Baby Care,88,Sundry Traders Network #2 (Tier 2/3),General Trade,India - Tier 2/3,43.7,61.9433333333333333,18.2
94,Crunch Cereal Co,Breakfast & Cereal,78,Bazaar Wholesale (Tier 2/3),General Trade,India - Tier 2/3,45.5,63.6752500000000000,18.2
81,Prime Candy Co,Confectionery,137,Local Trade Collective (Qatar),General Trade,Gulf - Qatar,42.8,60.9133333333333333,18.1
27,Golden Glow,Personal Care,183,GreenAisle (Indonesia),Grocery,SEA - Indonesia,42.3,60.4337500000000000,18.1
91,Coastal Cereal Co,Breakfast & Cereal,124,MarketLink GT (Saudi),General Trade,Gulf - Saudi,41.3,59.3711111111111111,18.1
70,Vivid Milk Co,Dairy,116,DailyBasket (Saudi),Grocery,Gulf - Saudi,42.2,60.2775000000000000,18.1
110,Meadow Tiny Care,Baby Care,11,FreshMart #2,Grocery,North America,44.9,63.0250000000000000,18.1
90,Prime Grains,Breakfast & Cereal,152,HopMart (Malaysia),Quick Commerce,SEA - Malaysia,44.5,62.5915625000000000,18.1
95,Cloud Mornings,Breakfast & Cereal,116,DailyBasket (Saudi),Grocery,Gulf - Saudi,41.3,59.3711111111111111,18.1
50,Crunch Drinks,Beverages,194,ValueTrade GT (Indonesia),General Trade,SEA - Indonesia,42.6,60.6750000000000000,18.1
91,Coastal Cereal Co,Breakfast & Cereal,119,ValueTrade GT (Saudi),General Trade,Gulf - Saudi,41.3,59.3711111111111111,18.1
99,Fresh Cereal Co,Breakfast & Cereal,98,BulkBasket Club (UAE),Club,Gulf - UAE,45.3,63.3928030303030303,18.1
37,Heritage Kitchen,Packaged Foods,124,MarketLink GT (Saudi),General Trade,Gulf - Saudi,42.9,61.0458333333333333,18.1
46,Fresh Refresh,Beverages,16,WareClub,Club,North America,44.8,62.8907142857142857,18.1
57,Cloud Shine,Home Care,162,FreshMart (Philippines),Grocery,SEA - Philippines,40.1,58.1723684210526316,18.1
80,Nomad Candy Co,Confectionery,11,FreshMart #2,Grocery,North America,43.8,61.9236111111111111,18.1
58,Coastal Clean,Home Care,98,BulkBasket Club (UAE),Club,Gulf - UAE,43.3,61.4090909090909091,18.1
34,Bold Kitchen,Packaged Foods,193,Local Trade Collective (Indonesia),General Trade,SEA - Indonesia,46.5,64.6200000000000000,18.1
6,Coastal Bites,Salty Snacks,112,FreshMart (Saudi),Grocery,Gulf - Saudi,44.2,62.3475000000000000,18.1
82,Meadow Treats,Confectionery,34,CornerFuel Mart #3,C-Store,North America,43.8,61.9236111111111111,18.1
82,Meadow Treats,Confectionery,4,PrimeGrocer,Grocery,North America,43.8,61.9236111111111111,18.1
12,True Water Co,Sparkling Water,72,ValueGrocer (Tier 2/3),Grocery,India - Tier 2/3,45.3,63.3680000000000000,18.1
108,Crunch Baby Co,Baby Care,118,Local Trade Collective (Saudi),General Trade,Gulf - Saudi,46.6,64.5725000000000000,18.0
6,Coastal Bites,Salty Snacks,1,FreshMart,Grocery,North America,43.4,61.3621428571428571,18.0
92,Cloud Grains,Breakfast & Cereal,163,MetroBazaar (Philippines),Grocery,SEA - Philippines,44.0,62.0381578947368421,18.0
33,Cloud Glow,Personal Care,83,Neighborhood Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,44.8,62.8356666666666667,18.0
97,Royal Breakfast Co,Breakfast & Cereal,161,Sundry Traders Network (Malaysia),General Trade,SEA - Malaysia,44.6,62.5915625000000000,18.0
51,Coastal Drinks,Beverages,16,WareClub,Club,North America,44.9,62.8907142857142857,18.0
46,Fresh Refresh,Beverages,6,SunriseMart,Grocery,North America,44.9,62.8907142857142857,18.0
82,Meadow Treats,Confectionery,65,FreshMart (Tier 2/3),Grocery,India - Tier 2/3,44.4,62.4378000000000000,18.0
104,Meadow Baby Co,Baby Care,187,QuickDash (Indonesia),Quick Commerce,SEA - Indonesia,41.7,59.7341666666666667,18.0
63,Silver Household,Home Care,115,PrimeGrocer (Saudi),Grocery,Gulf - Saudi,45.2,63.1858333333333333,18.0
18,Royal Fizz,Sparkling Water,11,FreshMart #2,Grocery,North America,45.1,63.0876190476190476,18.0
90,Prime Grains,Breakfast & Cereal,104,HopMart (UAE),Quick Commerce,Gulf - UAE,45.4,63.3928030303030303,18.0
74,Sunrise Milk Co,Dairy,83,Neighborhood Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,44.6,62.6312000000000000,18.0
92,Cloud Grains,Breakfast & Cereal,174,ValueTrade GT (Philippines),General Trade,SEA - Philippines,44.0,62.0381578947368421,18.0
106,Vivid Little Ones,Baby Care,115,PrimeGrocer (Saudi),Grocery,Gulf - Saudi,46.6,64.5725000000000000,18.0
30,Cloud Essentials,Personal Care,147,SunriseMart (Malaysia),Grocery,SEA - Malaysia,43.5,61.4575000000000000,18.0
90,Prime Grains,Breakfast & Cereal,156,Neighborhood Wholesale (Malaysia),General Trade,SEA - Malaysia,44.6,62.5915625000000000,18.0
27,Golden Glow,Personal Care,187,QuickDash (Indonesia),Quick Commerce,SEA - Indonesia,42.4,60.4337500000000000,18.0
97,Royal Breakfast Co,Breakfast & Cereal,159,Bazaar Wholesale (Malaysia),General Trade,SEA - Malaysia,44.6,62.5915625000000000,18.0
28,Spring Skin,Personal Care,11,FreshMart #2,Grocery,North America,45.2,63.2026315789473684,18.0
110,Meadow Tiny Care,Baby Care,4,PrimeGrocer,Grocery,North America,45.0,63.0250000000000000,18.0
18,Royal Fizz,Sparkling Water,21,EarthAisle,Natural,North America,45.1,63.0876190476190476,18.0
6,Coastal Bites,Salty Snacks,113,MetroBazaar (Saudi),Grocery,Gulf - Saudi,44.3,62.3475000000000000,18.0
85,Heritage Treats,Confectionery,73,Local Trade Collective (Tier 2/3),General Trade,India - Tier 2/3,44.4,62.4378000000000000,18.0
19,Fresh Fizz,Sparkling Water,3,GreenAisle,Grocery,North America,45.1,63.0876190476190476,18.0
80,Nomad Candy Co,Confectionery,8,ValueGrocer,Grocery,North America,43.9,61.9236111111111111,18.0
29,Golden Essentials,Personal Care,55,DartMart (Metro),Quick Commerce,India - Metro,44.7,62.6680000000000000,18.0
12,True Water Co,Sparkling Water,58,ValueTrade GT (Metro),General Trade,India - Metro,44.0,61.9855603448275862,18.0
107,Spring Tiny Care,Baby Care,186,SunriseMart (Indonesia),Grocery,SEA - Indonesia,41.8,59.7341666666666667,17.9
43,Coastal Table,Packaged Foods,39,PrimeGrocer (Metro),Grocery,India - Metro,44.4,62.2600000000000000,17.9
76,Royal Farms,Dairy,2,MetroBazaar,Grocery,North America,42.8,60.7394736842105263,17.9
24,Spring Care,Personal Care,130,PrimeGrocer (Qatar),Grocery,Gulf - Qatar,43.7,61.5616666666666667,17.9
32,Cloud Skin,Personal Care,88,Sundry Traders Network #2 (Tier 2/3),General Trade,India - Tier 2/3,44.9,62.8356666666666667,17.9
6,Coastal Bites,Salty Snacks,122,Community Retail Co-op (Saudi),General Trade,Gulf - Saudi,44.4,62.3475000000000000,17.9
11,Silver Snacks,Salty Snacks,17,MegaValue Club,Club,North America,43.5,61.3621428571428571,17.9
15,Blue Springs,Sparkling Water,112,FreshMart (Saudi),Grocery,Gulf - Saudi,45.2,63.0650000000000000,17.9
51,Coastal Drinks,Beverages,152,HopMart (Malaysia),Quick Commerce,SEA - Malaysia,43.9,61.7712500000000000,17.9
98,Coastal Mornings,Breakfast & Cereal,70,SunriseMart (Tier 2/3),Grocery,India - Tier 2/3,45.8,63.6752500000000000,17.9
21,Golden Fizz,Sparkling Water,151,SwiftBasket (Malaysia),Quick Commerce,SEA - Malaysia,43.7,61.5825000000000000,17.9
82,Meadow Treats,Confectionery,79,MarketLink GT (Tier 2/3),General Trade,India - Tier 2/3,44.5,62.4378000000000000,17.9
25,Royal Skin,Personal Care,160,MarketLink GT (Malaysia),General Trade,SEA - Malaysia,43.6,61.4575000000000000,17.9
41,Royal Kitchen,Packaged Foods,13,GreenAisle #2,Grocery,North America,44.6,62.4755208333333333,17.9
3,Prime Snacks,Salty Snacks,19,GreenLeaf Naturals,Natural,North America,43.5,61.3621428571428571,17.9
57,Cloud Shine,Home Care,166,DailyBasket (Philippines),Grocery,SEA - Philippines,40.3,58.1723684210526316,17.9
43,Coastal Table,Packaged Foods,78,Bazaar Wholesale (Tier 2/3),General Trade,India - Tier 2/3,44.0,61.8906000000000000,17.9
45,Pure Drinks,Beverages,124,MarketLink GT (Saudi),General Trade,Gulf - Saudi,44.6,62.5236666666666667,17.9
13,Urban Bubbles,Sparkling Water,159,Bazaar Wholesale (Malaysia),General Trade,SEA - Malaysia,43.7,61.5825000000000000,17.9
89,Nomad Mornings,Breakfast & Cereal,70,SunriseMart (Tier 2/3),Grocery,India - Tier 2/3,45.8,63.6752500000000000,17.9
68,Cloud Dairy,Dairy,188,ZipCart (Indonesia),Quick Commerce,SEA - Indonesia,45.5,63.3287500000000000,17.8
105,Silver Baby Essentials,Baby Care,181,FreshMart (Indonesia),Grocery,SEA - Indonesia,41.9,59.7341666666666667,17.8
83,Fresh Treats,Confectionery,85,Community Retail Co-op #2 (Tier 2/3),General Trade,India - Tier 2/3,44.6,62.4378000000000000,17.8
21,Golden Fizz,Sparkling Water,53,RapidBasket (Metro),Quick Commerce,India - Metro,44.2,61.9855603448275862,17.8
60,True Shine,Home Care,94,DailyBasket (UAE),Grocery,Gulf - UAE,43.6,61.4090909090909091,17.8
91,Coastal Cereal Co,Breakfast & Cereal,147,SunriseMart (Malaysia),Grocery,SEA - Malaysia,44.8,62.5915625000000000,17.8
71,Golden Farms,Dairy,163,MetroBazaar (Philippines),Grocery,SEA - Philippines,43.6,61.3750000000000000,17.8
12,True Water Co,Sparkling Water,80,Sundry Traders Network (Tier 2/3),General Trade,India - Tier 2/3,45.6,63.3680000000000000,17.8
59,Pure Shine,Home Care,37,MetroBazaar (Metro),Grocery,India - Metro,43.6,61.3740000000000000,17.8
77,Urban Creamery,Dairy,129,GreenAisle (Qatar),Grocery,Gulf - Qatar,48.4,66.1566666666666667,17.8
93,Urban Mornings,Breakfast & Cereal,179,MarketLink GT (Philippines),General Trade,SEA - Philippines,44.2,62.0381578947368421,17.8
91,Coastal Cereal Co,Breakfast & Cereal,145,PrimeGrocer (Malaysia),Grocery,SEA - Malaysia,44.8,62.5915625000000000,17.8
109,Silver Little Ones,Baby Care,3,GreenAisle,Grocery,North America,45.2,63.0250000000000000,17.8
28,Spring Skin,Personal Care,6,SunriseMart,Grocery,North America,45.4,63.2026315789473684,17.8
39,Blue Kitchen,Packaged Foods,142,FreshMart (Malaysia),Grocery,SEA - Malaysia,44.7,62.4881250000000000,17.8
30,Cloud Essentials,Personal Care,9,CityMart,Grocery,North America,45.4,63.2026315789473684,17.8
82,Meadow Treats,Confectionery,70,SunriseMart (Tier 2/3),Grocery,India - Tier 2/3,44.6,62.4378000000000000,17.8
43,Coastal Table,Packaged Foods,59,Neighborhood Wholesale (Metro),General Trade,India - Metro,44.5,62.2600000000000000,17.8
91,Coastal Cereal Co,Breakfast & Cereal,112,FreshMart (Saudi),Grocery,Gulf - Saudi,41.6,59.3711111111111111,17.8
90,Prime Grains,Breakfast & Cereal,161,Sundry Traders Network (Malaysia),General Trade,SEA - Malaysia,44.8,62.5915625000000000,17.8
73,Blue Milk Co,Dairy,22,NaturaLife Market,Natural,North America,42.9,60.7394736842105263,17.8
53,Cloud Sip,Beverages,112,FreshMart (Saudi),Grocery,Gulf - Saudi,44.7,62.5236666666666667,17.8
68,Cloud Dairy,Dairy,198,Bazaar Wholesale (Indonesia),General Trade,SEA - Indonesia,45.5,63.3287500000000000,17.8
105,Silver Baby Essentials,Baby Care,74,ValueTrade GT (Tier 2/3),General Trade,India - Tier 2/3,44.2,61.9433333333333333,17.7
102,Coastal Little Ones,Baby Care,70,SunriseMart (Tier 2/3),Grocery,India - Tier 2/3,44.2,61.9433333333333333,17.7
80,Nomad Candy Co,Confectionery,34,CornerFuel Mart #3,C-Store,North America,44.2,61.9236111111111111,17.7
99,Fresh Cereal Co,Breakfast & Cereal,110,Corner Store Network (UAE),General Trade,Gulf - UAE,45.7,63.3928030303030303,17.7
106,Vivid Little Ones,Baby Care,66,MetroBazaar (Tier 2/3),Grocery,India - Tier 2/3,44.2,61.9433333333333333,17.7
77,Urban Creamery,Dairy,136,HopMart (Qatar),Quick Commerce,Gulf - Qatar,48.5,66.1566666666666667,17.7
51,Coastal Drinks,Beverages,3,GreenAisle,Grocery,North America,45.2,62.8907142857142857,17.7
63,Silver Household,Home Care,1,FreshMart,Grocery,North America,43.8,61.5100694444444444,17.7
63,Silver Household,Home Care,16,WareClub,Club,North America,43.8,61.5100694444444444,17.7
95,Cloud Mornings,Breakfast & Cereal,115,PrimeGrocer (Saudi),Grocery,Gulf - Saudi,41.7,59.3711111111111111,17.7
6,Coastal Bites,Salty Snacks,15,BulkBasket Club,Club,North America,43.7,61.3621428571428571,17.7
34,Bold Kitchen,Packaged Foods,149,ZipCart (Malaysia),Quick Commerce,SEA - Malaysia,44.8,62.4881250000000000,17.7
8,Meadow Crisps,Salty Snacks,80,Sundry Traders Network (Tier 2/3),General Trade,India - Tier 2/3,45.3,63.0406666666666667,17.7
91,Coastal Cereal Co,Breakfast & Cereal,146,DailyBasket (Malaysia),Grocery,SEA - Malaysia,44.9,62.5915625000000000,17.7
51,Coastal Drinks,Beverages,152,HopMart (Malaysia),Quick Commerce,SEA - Malaysia,44.1,61.7712500000000000,17.7
66,Golden Household,Home Care,72,ValueGrocer (Tier 2/3),Grocery,India - Tier 2/3,45.3,62.8800000000000000,17.6
3,Prime Snacks,Salty Snacks,23,GreenLeaf Naturals #2,Natural,North America,43.8,61.3621428571428571,17.6
62,Royal Household,Home Care,120,Neighborhood Wholesale (Saudi),General Trade,Gulf - Saudi,45.6,63.1858333333333333,17.6
21,Golden Fizz,Sparkling Water,46,QuickDash (Metro),Quick Commerce,India - Metro,44.4,61.9855603448275862,17.6
84,Everyday Treats,Confectionery,200,Sundry Traders Network (Indonesia),General Trade,SEA - Indonesia,44.3,61.8512500000000000,17.6
93,Urban Mornings,Breakfast & Cereal,95,SunriseMart (UAE),Grocery,Gulf - UAE,45.8,63.3928030303030303,17.6
79,Coastal Candy Co,Confectionery,72,ValueGrocer (Tier 2/3),Grocery,India - Tier 2/3,44.8,62.4378000000000000,17.6
11,Silver Snacks,Salty Snacks,75,Neighborhood Wholesale (Tier 2/3),General Trade,India - Tier 2/3,45.4,63.0406666666666667,17.6
105,Silver Baby Essentials,Baby Care,85,Community Retail Co-op #2 (Tier 2/3),General Trade,India - Tier 2/3,44.3,61.9433333333333333,17.6
36,Cloud Table,Packaged Foods,73,Local Trade Collective (Tier 2/3),General Trade,India - Tier 2/3,44.3,61.8906000000000000,17.6
43,Coastal Table,Packaged Foods,88,Sundry Traders Network #2 (Tier 2/3),General Trade,India - Tier 2/3,44.3,61.8906000000000000,17.6
54,Nomad Drinks,Beverages,77,Community Retail Co-op (Tier 2/3),General Trade,India - Tier 2/3,45.0,62.6366666666666667,17.6
90,Prime Grains,Breakfast & Cereal,111,Community Retail Co-op (UAE),General Trade,Gulf - UAE,45.8,63.3928030303030303,17.6
43,Coastal Table,Packaged Foods,72,ValueGrocer (Tier 2/3),Grocery,India - Tier 2/3,44.3,61.8906000000000000,17.6
70,Vivid Milk Co,Dairy,81,Local Trade Collective #2 (Tier 2/3),General Trade,India - Tier 2/3,45.0,62.6312000000000000,17.6
25,Royal Skin,Personal Care,146,DailyBasket (Malaysia),Grocery,SEA - Malaysia,43.9,61.4575000000000000,17.6
91,Coastal Cereal Co,Breakfast & Cereal,143,MetroBazaar (Malaysia),Grocery,SEA - Malaysia,45.0,62.5915625000000000,17.6
75,Vivid Dairy,Dairy,86,Bazaar Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,45.0,62.6312000000000000,17.6
83,Fresh Treats,Confectionery,69,DailyBasket (Tier 2/3),Grocery,India - Tier 2/3,44.8,62.4378000000000000,17.6
7,Urban Bites,Salty Snacks,94,DailyBasket (UAE),Grocery,Gulf - UAE,45.1,62.7130681818181818,17.6
18,Royal Fizz,Sparkling Water,30,CornerFuel Mart #2,C-Store,North America,45.5,63.0876190476190476,17.6
99,Fresh Cereal Co,Breakfast & Cereal,145,PrimeGrocer (Malaysia),Grocery,SEA - Malaysia,45.0,62.5915625000000000,17.6
71,Golden Farms,Dairy,2,MetroBazaar,Grocery,North America,43.2,60.7394736842105263,17.5
72,Nomad Milk Co,Dairy,85,Community Retail Co-op #2 (Tier 2/3),General Trade,India - Tier 2/3,45.1,62.6312000000000000,17.5
12,True Water Co,Sparkling Water,77,Community Retail Co-op (Tier 2/3),General Trade,India - Tier 2/3,45.9,63.3680000000000000,17.5
79,Coastal Candy Co,Confectionery,81,Local Trade Collective #2 (Tier 2/3),General Trade,India - Tier 2/3,44.9,62.4378000000000000,17.5
