id,brand_id,category,retailer_id,region,signal_date,signal_type,magnitude_pct,description,org_id
751,91,Breakfast & Cereal,153,SEA - Malaysia,2025-12-28,promo_launch,16.6,"Coastal Cereal Co launched a promo at FlashCart (Malaysia) the week of 2025-12-28 (Display, 17% depth).",1
752,34,Packaged Foods,191,SEA - Indonesia,2025-12-28,promo_launch,10.8,"Bold Kitchen launched a promo at HopMart (Indonesia) the week of 2025-12-28 (Display, 11% depth).",1
753,98,Breakfast & Cereal,70,India - Tier 2/3,2025-12-28,promo_launch,49.2,"Coastal Mornings launched a promo at SunriseMart (Tier 2/3) the week of 2025-12-28 (BOGO, 49% depth).",1
754,14,Sparkling Water,34,North America,2025-12-28,promo_launch,48.7,"Golden Bubbles launched a promo at CornerFuel Mart #3 the week of 2025-12-28 (BOGO, 49% depth).",1
755,110,Baby Care,64,India - Metro,2025-12-28,promo_launch,18.9,"Meadow Tiny Care launched a promo at Sundry Traders Network (Metro) the week of 2025-12-28 (Ad, 19% depth).",1
756,76,Dairy,76,India - Tier 2/3,2025-12-28,promo_launch,18.2,"Royal Farms launched a promo at Corner Store Network (Tier 2/3) the week of 2025-12-28 (Display, 18% depth).",1
757,80,Confectionery,86,India - Tier 2/3,2025-12-28,promo_launch,15.2,"Nomad Candy Co launched a promo at Bazaar Wholesale #2 (Tier 2/3) the week of 2025-12-28 (Display, 15% depth).",1
758,76,Dairy,79,India - Tier 2/3,2025-12-28,promo_launch,7.9,"Royal Farms launched a promo at MarketLink GT (Tier 2/3) the week of 2025-12-28 (TPR, 8% depth).",1
759,108,Baby Care,83,India - Tier 2/3,2025-12-28,promo_launch,14.8,"Crunch Baby Co launched a promo at Neighborhood Wholesale #2 (Tier 2/3) the week of 2025-12-28 (TPR, 15% depth).",1
760,47,Beverages,115,Gulf - Saudi,2025-12-28,promo_launch,7.1,"Sunrise Refresh launched a promo at PrimeGrocer (Saudi) the week of 2025-12-28 (TPR, 7% depth).",1
761,47,Beverages,116,Gulf - Saudi,2025-12-28,promo_launch,46.5,"Sunrise Refresh launched a promo at DailyBasket (Saudi) the week of 2025-12-28 (BOGO, 46% depth).",1
762,110,Baby Care,61,India - Metro,2025-12-28,promo_launch,48.8,"Meadow Tiny Care launched a promo at Community Retail Co-op (Metro) the week of 2025-12-28 (BOGO, 49% depth).",1
763,47,Beverages,123,Gulf - Saudi,2025-12-28,promo_launch,17.1,"Sunrise Refresh launched a promo at Bazaar Wholesale (Saudi) the week of 2025-12-28 (Display, 17% depth).",1
764,80,Confectionery,2,North America,2025-12-28,promo_launch,24.5,"Nomad Candy Co launched a promo at MetroBazaar the week of 2025-12-28 (Ad, 24% depth).",1
765,35,Packaged Foods,68,India - Tier 2/3,2025-12-28,promo_launch,7.4,"Silver Table launched a promo at PrimeGrocer (Tier 2/3) the week of 2025-12-28 (TPR, 7% depth).",1
766,76,Dairy,73,India - Tier 2/3,2025-12-28,promo_launch,13.1,"Royal Farms launched a promo at Local Trade Collective (Tier 2/3) the week of 2025-12-28 (TPR, 13% depth).",1
767,104,Baby Care,134,Gulf - Qatar,2025-12-28,promo_launch,11.4,"Meadow Baby Co launched a promo at DashKart (Qatar) the week of 2025-12-28 (TPR, 11% depth).",1
768,105,Baby Care,84,India - Tier 2/3,2025-12-28,promo_launch,14.6,"Silver Baby Essentials launched a promo at Corner Store Network #2 (Tier 2/3) the week of 2025-12-28 (Display, 15% depth).",1
769,92,Breakfast & Cereal,173,SEA - Philippines,2025-12-28,promo_launch,6.9,"Cloud Grains launched a promo at Local Trade Collective (Philippines) the week of 2025-12-28 (TPR, 7% depth).",1
770,2,Salty Snacks,112,Gulf - Saudi,2025-12-28,promo_launch,7.4,"Bold Snacks launched a promo at FreshMart (Saudi) the week of 2025-12-28 (TPR, 7% depth).",1
771,76,Dairy,69,India - Tier 2/3,2025-12-28,promo_launch,10.6,"Royal Farms launched a promo at DailyBasket (Tier 2/3) the week of 2025-12-28 (TPR, 11% depth).",1
772,76,Dairy,68,India - Tier 2/3,2025-12-28,promo_launch,47.8,"Royal Farms launched a promo at PrimeGrocer (Tier 2/3) the week of 2025-12-28 (BOGO, 48% depth).",1
773,47,Beverages,88,India - Tier 2/3,2025-12-28,promo_launch,18.2,"Sunrise Refresh launched a promo at Sundry Traders Network #2 (Tier 2/3) the week of 2025-12-28 (Ad, 18% depth).",1
774,47,Beverages,89,India - Tier 2/3,2025-12-28,promo_launch,16.9,"Sunrise Refresh launched a promo at Local Trade Collective #3 (Tier 2/3) the week of 2025-12-28 (Ad, 17% depth).",1
775,47,Beverages,79,India - Tier 2/3,2025-12-28,promo_launch,10.1,"Sunrise Refresh launched a promo at MarketLink GT (Tier 2/3) the week of 2025-12-28 (TPR, 10% depth).",1
776,47,Beverages,77,India - Tier 2/3,2025-12-28,promo_launch,15.3,"Sunrise Refresh launched a promo at Community Retail Co-op (Tier 2/3) the week of 2025-12-28 (Ad, 15% depth).",1
777,92,Breakfast & Cereal,174,SEA - Philippines,2025-12-28,promo_launch,18.8,"Cloud Grains launched a promo at ValueTrade GT (Philippines) the week of 2025-12-28 (Display, 19% depth).",1
778,47,Beverages,77,India - Tier 2/3,2025-12-28,promo_launch,22.8,"Sunrise Refresh launched a promo at Community Retail Co-op (Tier 2/3) the week of 2025-12-28 (Ad, 23% depth).",1
779,77,Dairy,127,Gulf - Qatar,2025-12-28,promo_launch,24.3,"Urban Creamery launched a promo at FreshMart (Qatar) the week of 2025-12-28 (Ad, 24% depth).",1
780,95,Breakfast & Cereal,115,Gulf - Saudi,2025-12-28,promo_launch,10.1,"Cloud Mornings launched a promo at PrimeGrocer (Saudi) the week of 2025-12-28 (Display, 10% depth).",1
781,77,Dairy,125,Gulf - Saudi,2025-12-28,promo_launch,11.5,"Urban Creamery launched a promo at Sundry Traders Network (Saudi) the week of 2025-12-28 (TPR, 12% depth).",1
782,47,Beverages,84,India - Tier 2/3,2025-12-28,promo_launch,8.3,"Sunrise Refresh launched a promo at Corner Store Network #2 (Tier 2/3) the week of 2025-12-28 (TPR, 8% depth).",1
783,47,Beverages,113,Gulf - Saudi,2025-12-28,promo_launch,15.0,"Sunrise Refresh launched a promo at MetroBazaar (Saudi) the week of 2025-12-28 (Display, 15% depth).",1
784,98,Breakfast & Cereal,76,India - Tier 2/3,2025-12-28,promo_launch,10.1,"Coastal Mornings launched a promo at Corner Store Network (Tier 2/3) the week of 2025-12-28 (Display, 10% depth).",1
785,95,Breakfast & Cereal,116,Gulf - Saudi,2025-12-28,promo_launch,10.7,"Cloud Mornings launched a promo at DailyBasket (Saudi) the week of 2025-12-28 (Display, 11% depth).",1
786,92,Breakfast & Cereal,180,SEA - Philippines,2025-12-28,promo_launch,18.9,"Cloud Grains launched a promo at Sundry Traders Network (Philippines) the week of 2025-12-28 (Display, 19% depth).",1
787,92,Breakfast & Cereal,179,SEA - Philippines,2025-12-28,promo_launch,20.0,"Cloud Grains launched a promo at MarketLink GT (Philippines) the week of 2025-12-28 (Ad, 20% depth).",1
788,2,Salty Snacks,47,India - Metro,2025-12-28,promo_launch,23.2,"Bold Snacks launched a promo at ZipCart (Metro) the week of 2025-12-28 (Ad, 23% depth).",1
789,47,Beverages,125,Gulf - Saudi,2025-12-28,promo_launch,47.7,"Sunrise Refresh launched a promo at Sundry Traders Network (Saudi) the week of 2025-12-28 (BOGO, 48% depth).",1
790,47,Beverages,68,India - Tier 2/3,2025-12-28,promo_launch,13.4,"Sunrise Refresh launched a promo at PrimeGrocer (Tier 2/3) the week of 2025-12-28 (Display, 13% depth).",1
791,47,Beverages,69,India - Tier 2/3,2025-12-28,promo_launch,16.6,"Sunrise Refresh launched a promo at DailyBasket (Tier 2/3) the week of 2025-12-28 (Display, 17% depth).",1
792,47,Beverages,70,India - Tier 2/3,2025-12-28,promo_launch,14.4,"Sunrise Refresh launched a promo at SunriseMart (Tier 2/3) the week of 2025-12-28 (TPR, 14% depth).",1
793,77,Dairy,113,Gulf - Saudi,2025-12-28,promo_launch,10.8,"Urban Creamery launched a promo at MetroBazaar (Saudi) the week of 2025-12-28 (TPR, 11% depth).",1
794,47,Beverages,72,India - Tier 2/3,2025-12-28,promo_launch,9.9,"Sunrise Refresh launched a promo at ValueGrocer (Tier 2/3) the week of 2025-12-28 (TPR, 10% depth).",1
795,105,Baby Care,79,India - Tier 2/3,2025-12-28,promo_launch,16.4,"Silver Baby Essentials launched a promo at MarketLink GT (Tier 2/3) the week of 2025-12-28 (Ad, 16% depth).",1
796,76,Dairy,89,India - Tier 2/3,2025-12-28,promo_launch,18.5,"Royal Farms launched a promo at Local Trade Collective #3 (Tier 2/3) the week of 2025-12-28 (Display, 18% depth).",1
797,14,Sparkling Water,3,North America,2025-12-28,promo_launch,18.4,"Golden Bubbles launched a promo at GreenAisle the week of 2025-12-28 (Display, 18% depth).",1
798,76,Dairy,65,India - Tier 2/3,2025-12-28,promo_launch,10.1,"Royal Farms launched a promo at FreshMart (Tier 2/3) the week of 2025-12-28 (TPR, 10% depth).",1
799,48,Beverages,132,Gulf - Qatar,2025-12-28,promo_launch,22.6,"Silver Beverages launched a promo at QuickDash (Qatar) the week of 2025-12-28 (Ad, 23% depth).",1
800,92,Breakfast & Cereal,177,SEA - Philippines,2025-12-28,promo_launch,17.4,"Cloud Grains launched a promo at Community Retail Co-op (Philippines) the week of 2025-12-28 (Display, 17% depth).",1
801,48,Beverages,129,Gulf - Qatar,2025-12-28,promo_launch,19.8,"Silver Beverages launched a promo at GreenAisle (Qatar) the week of 2025-12-28 (Display, 20% depth).",1
802,105,Baby Care,184,SEA - Indonesia,2025-12-28,promo_launch,49.1,"Silver Baby Essentials launched a promo at PrimeGrocer (Indonesia) the week of 2025-12-28 (BOGO, 49% depth).",1
803,14,Sparkling Water,25,North America,2025-12-28,promo_launch,13.1,"Golden Bubbles launched a promo at QuickStop the week of 2025-12-28 (TPR, 13% depth).",1
804,48,Beverages,131,Gulf - Qatar,2025-12-28,promo_launch,12.1,"Silver Beverages launched a promo at DailyBasket (Qatar) the week of 2025-12-28 (Display, 12% depth).",1
805,14,Sparkling Water,26,North America,2025-12-28,promo_launch,11.2,"Golden Bubbles launched a promo at CornerFuel Mart the week of 2025-12-28 (Display, 11% depth).",1
806,48,Beverages,135,Gulf - Qatar,2025-12-28,promo_launch,46.3,"Silver Beverages launched a promo at SwiftBasket (Qatar) the week of 2025-12-28 (BOGO, 46% depth).",1
807,48,Beverages,137,Gulf - Qatar,2025-12-28,promo_launch,16.5,"Silver Beverages launched a promo at Local Trade Collective (Qatar) the week of 2025-12-28 (Display, 16% depth).",1
808,14,Sparkling Water,29,North America,2025-12-28,promo_launch,10.3,"Golden Bubbles launched a promo at QuickStop #2 the week of 2025-12-28 (TPR, 10% depth).",1
809,105,Baby Care,185,SEA - Indonesia,2025-12-28,promo_launch,17.5,"Silver Baby Essentials launched a promo at DailyBasket (Indonesia) the week of 2025-12-28 (Ad, 18% depth).",1
810,48,Beverages,132,Gulf - Qatar,2025-12-28,promo_launch,5.3,"Silver Beverages launched a promo at QuickDash (Qatar) the week of 2025-12-28 (TPR, 5% depth).",1
811,105,Baby Care,186,SEA - Indonesia,2025-12-28,promo_launch,21.0,"Silver Baby Essentials launched a promo at SunriseMart (Indonesia) the week of 2025-12-28 (Ad, 21% depth).",1
812,48,Beverages,138,Gulf - Qatar,2025-12-28,promo_launch,11.3,"Silver Beverages launched a promo at ValueTrade GT (Qatar) the week of 2025-12-28 (Display, 11% depth).",1
813,80,Confectionery,34,North America,2025-12-28,promo_launch,12.4,"Nomad Candy Co launched a promo at CornerFuel Mart #3 the week of 2025-12-28 (TPR, 12% depth).",1
814,48,Beverages,130,Gulf - Qatar,2025-12-28,promo_launch,11.3,"Silver Beverages launched a promo at PrimeGrocer (Qatar) the week of 2025-12-28 (Display, 11% depth).",1
815,47,Beverages,125,Gulf - Saudi,2025-12-28,promo_launch,49.7,"Sunrise Refresh launched a promo at Sundry Traders Network (Saudi) the week of 2025-12-28 (BOGO, 50% depth).",1
816,14,Sparkling Water,23,North America,2025-12-28,promo_launch,5.8,"Golden Bubbles launched a promo at GreenLeaf Naturals #2 the week of 2025-12-28 (TPR, 6% depth).",1
817,92,Breakfast & Cereal,165,SEA - Philippines,2025-12-28,promo_launch,48.4,"Cloud Grains launched a promo at PrimeGrocer (Philippines) the week of 2025-12-28 (BOGO, 48% depth).",1
818,92,Breakfast & Cereal,162,SEA - Philippines,2025-12-28,promo_launch,8.5,"Cloud Grains launched a promo at FreshMart (Philippines) the week of 2025-12-28 (TPR, 8% depth).",1
819,104,Baby Care,129,Gulf - Qatar,2025-12-28,promo_launch,8.5,"Meadow Baby Co launched a promo at GreenAisle (Qatar) the week of 2025-12-28 (TPR, 8% depth).",1
820,2,Salty Snacks,121,Gulf - Saudi,2025-12-28,promo_launch,11.7,"Bold Snacks launched a promo at Corner Store Network (Saudi) the week of 2025-12-28 (Display, 12% depth).",1
821,104,Baby Care,128,Gulf - Qatar,2025-12-28,promo_launch,6.6,"Meadow Baby Co launched a promo at MetroBazaar (Qatar) the week of 2025-12-28 (TPR, 7% depth).",1
822,2,Salty Snacks,125,Gulf - Saudi,2025-12-28,promo_launch,7.6,"Bold Snacks launched a promo at Sundry Traders Network (Saudi) the week of 2025-12-28 (TPR, 8% depth).",1
823,110,Baby Care,58,India - Metro,2025-12-28,promo_launch,10.0,"Meadow Tiny Care launched a promo at ValueTrade GT (Metro) the week of 2025-12-28 (TPR, 10% depth).",1
824,89,Breakfast & Cereal,14,North America,2025-12-28,promo_launch,6.3,"Nomad Mornings launched a promo at SaverClub the week of 2025-12-28 (TPR, 6% depth).",1
825,73,Dairy,200,SEA - Indonesia,2025-12-28,promo_launch,5.6,"Blue Milk Co launched a promo at Sundry Traders Network (Indonesia) the week of 2025-12-28 (TPR, 6% depth).",1
826,22,Sparkling Water,121,Gulf - Saudi,2025-12-28,promo_launch,14.4,"Crunch Fizz launched a promo at Corner Store Network (Saudi) the week of 2025-12-28 (TPR, 14% depth).",1
827,7,Salty Snacks,181,SEA - Indonesia,2025-12-28,promo_launch,45.5,"Urban Bites launched a promo at FreshMart (Indonesia) the week of 2025-12-28 (BOGO, 46% depth).",1
828,19,Sparkling Water,23,North America,2025-12-28,promo_launch,17.1,"Fresh Fizz launched a promo at GreenLeaf Naturals #2 the week of 2025-12-28 (Ad, 17% depth).",1
829,70,Dairy,114,Gulf - Saudi,2025-12-28,promo_launch,11.5,"Vivid Milk Co launched a promo at GreenAisle (Saudi) the week of 2025-12-28 (TPR, 12% depth).",1
830,9,Salty Snacks,91,Gulf - UAE,2025-12-28,promo_launch,47.2,"Spring Crisps launched a promo at MetroBazaar (UAE) the week of 2025-12-28 (BOGO, 47% depth).",1
831,7,Salty Snacks,183,SEA - Indonesia,2025-12-28,promo_launch,12.3,"Urban Bites launched a promo at GreenAisle (Indonesia) the week of 2025-12-28 (TPR, 12% depth).",1
832,63,Home Care,121,Gulf - Saudi,2025-12-28,promo_launch,13.5,"Silver Household launched a promo at Corner Store Network (Saudi) the week of 2025-12-28 (TPR, 14% depth).",1
833,83,Confectionery,126,Gulf - Saudi,2025-12-28,promo_launch,46.7,"Fresh Treats launched a promo at Local Trade Collective #2 (Saudi) the week of 2025-12-28 (BOGO, 47% depth).",1
834,22,Sparkling Water,91,Gulf - UAE,2025-12-28,promo_launch,10.4,"Crunch Fizz launched a promo at MetroBazaar (UAE) the week of 2025-12-28 (TPR, 10% depth).",1
835,7,Salty Snacks,184,SEA - Indonesia,2025-12-28,promo_launch,14.6,"Urban Bites launched a promo at PrimeGrocer (Indonesia) the week of 2025-12-28 (TPR, 15% depth).",1
836,63,Home Care,123,Gulf - Saudi,2025-12-28,promo_launch,48.4,"Silver Household launched a promo at Bazaar Wholesale (Saudi) the week of 2025-12-28 (BOGO, 48% depth).",1
837,22,Sparkling Water,126,Gulf - Saudi,2025-12-28,promo_launch,13.2,"Crunch Fizz launched a promo at Local Trade Collective #2 (Saudi) the week of 2025-12-28 (TPR, 13% depth).",1
838,19,Sparkling Water,26,North America,2025-12-28,promo_launch,48.2,"Fresh Fizz launched a promo at CornerFuel Mart the week of 2025-12-28 (BOGO, 48% depth).",1
839,19,Sparkling Water,30,North America,2025-12-28,promo_launch,47.6,"Fresh Fizz launched a promo at CornerFuel Mart #2 the week of 2025-12-28 (BOGO, 48% depth).",1
840,100,Baby Care,71,India - Tier 2/3,2025-12-28,promo_launch,10.6,"Fresh Tiny Care launched a promo at UrbanPantry (Tier 2/3) the week of 2025-12-28 (Display, 11% depth).",1
841,7,Salty Snacks,187,SEA - Indonesia,2025-12-28,promo_launch,17.8,"Urban Bites launched a promo at QuickDash (Indonesia) the week of 2025-12-28 (Ad, 18% depth).",1
842,96,Breakfast & Cereal,74,India - Tier 2/3,2025-12-28,promo_launch,15.8,"Meadow Breakfast Co launched a promo at ValueTrade GT (Tier 2/3) the week of 2025-12-28 (Ad, 16% depth).",1
843,63,Home Care,12,North America,2025-12-28,promo_launch,7.0,"Silver Household launched a promo at MetroBazaar #2 the week of 2025-12-28 (TPR, 7% depth).",1
844,63,Home Care,13,North America,2025-12-28,promo_launch,11.7,"Silver Household launched a promo at GreenAisle #2 the week of 2025-12-28 (Display, 12% depth).",1
845,86,Confectionery,170,SEA - Philippines,2025-12-28,promo_launch,24.9,"True Candy Co launched a promo at DashKart (Philippines) the week of 2025-12-28 (Ad, 25% depth).",1
846,110,Baby Care,10,North America,2025-12-28,promo_launch,24.1,"Meadow Tiny Care launched a promo at HomeFresh the week of 2025-12-28 (Ad, 24% depth).",1
847,9,Salty Snacks,109,Gulf - UAE,2025-12-28,promo_launch,11.5,"Spring Crisps launched a promo at Neighborhood Wholesale (UAE) the week of 2025-12-28 (Display, 12% depth).",1
848,86,Confectionery,169,SEA - Philippines,2025-12-28,promo_launch,14.7,"True Candy Co launched a promo at ZipCart (Philippines) the week of 2025-12-28 (Display, 15% depth).",1
849,63,Home Care,116,Gulf - Saudi,2025-12-28,promo_launch,15.5,"Silver Household launched a promo at DailyBasket (Saudi) the week of 2025-12-28 (Ad, 16% depth).",1
850,86,Confectionery,166,SEA - Philippines,2025-12-28,promo_launch,9.1,"True Candy Co launched a promo at DailyBasket (Philippines) the week of 2025-12-28 (TPR, 9% depth).",1
851,107,Baby Care,197,SEA - Indonesia,2025-12-28,promo_launch,12.1,"Spring Tiny Care launched a promo at Community Retail Co-op (Indonesia) the week of 2025-12-28 (Display, 12% depth).",1
852,19,Sparkling Water,65,India - Tier 2/3,2025-12-28,promo_launch,10.1,"Fresh Fizz launched a promo at FreshMart (Tier 2/3) the week of 2025-12-28 (TPR, 10% depth).",1
853,22,Sparkling Water,98,Gulf - UAE,2025-12-28,promo_launch,17.6,"Crunch Fizz launched a promo at BulkBasket Club (UAE) the week of 2025-12-28 (Display, 18% depth).",1
854,63,Home Care,17,North America,2025-12-28,promo_launch,17.8,"Silver Household launched a promo at MegaValue Club the week of 2025-12-28 (Display, 18% depth).",1
855,82,Confectionery,84,India - Tier 2/3,2025-12-28,promo_launch,13.3,"Meadow Treats launched a promo at Corner Store Network #2 (Tier 2/3) the week of 2025-12-28 (Display, 13% depth).",1
856,22,Sparkling Water,110,Gulf - UAE,2025-12-28,promo_launch,17.4,"Crunch Fizz launched a promo at Corner Store Network (UAE) the week of 2025-12-28 (Display, 17% depth).",1
857,7,Salty Snacks,102,Gulf - UAE,2025-12-28,promo_launch,16.2,"Urban Bites launched a promo at DashKart (UAE) the week of 2025-12-28 (Ad, 16% depth).",1
858,86,Confectionery,172,SEA - Philippines,2025-12-28,promo_launch,12.2,"True Candy Co launched a promo at HopMart (Philippines) the week of 2025-12-28 (Display, 12% depth).",1
859,7,Salty Snacks,103,Gulf - UAE,2025-12-28,promo_launch,46.5,"Urban Bites launched a promo at SwiftBasket (UAE) the week of 2025-12-28 (BOGO, 46% depth).",1
860,62,Home Care,122,Gulf - Saudi,2025-12-28,promo_launch,11.8,"Royal Household launched a promo at Community Retail Co-op (Saudi) the week of 2025-12-28 (Display, 12% depth).",1
